time,gFx,gFy,gFz,TgF
493.3,-0.6566,-0.0877,-0.1306,0.68
493.4,-1.0055,-0.0271,-0.1953,1.02
493.5,-1.0934,-0.0532,-0.1941,1.11
493.6,-1.362,-0.0737,-0.136,1.37
493.7,-0.9078,-0.3528,0.1487,0.99
493.8,-0.9334,-0.2639,0.0427,0.97
493.9,-0.839,0.1084,-0.4073,0.94
494,-0.8487,-0.1773,-0.0811,0.87
494.1,-1.1053,-0.0266,-0.0857,1.11
494.2,-1.4203,0.0837,-0.5264,1.52
494.3,-0.9244,-0.2637,0.1292,0.97
494.4,-1.0792,-0.0899,-0.1006,1.09
494.5,-0.6907,-0.0122,-0.106,0.7
494.6,-0.9461,0.0076,-0.1966,0.97
494.7,-1.0926,-0.0693,-0.1128,1.1
494.8,-1.4796,0.0881,-0.2845,1.51
494.9,-0.8524,-0.347,0.1165,0.93
495,-0.9247,-0.2373,-0.1389,0.96
495.1,-0.8521,0.1961,-0.302,0.93
495.2,-0.9332,-0.1399,-0.1089,0.95
495.3,-1.1603,-0.0823,-0.0669,1.17
495.4,-1.2496,-0.0569,-0.0674,1.25
495.5,-0.9732,-0.1604,0.3074,1.03
495.6,-0.9286,-0.0789,-0.0784,0.94
495.7,-0.6956,-0.0618,-0.1741,0.72
495.8,-1.0585,0.1067,-0.1665,1.08
495.9,-1.1825,-0.1096,-0.2285,1.21
496,-1.413,-0.0166,-0.1709,1.42
496.1,-0.7835,-0.4207,0.1785,0.91
496.2,-0.9022,-0.1577,0.0762,0.92
496.3,-0.9435,0.1397,-0.3826,1.03
496.4,-0.9081,-0.0818,-0.1362,0.92
496.5,-1.2572,-0.0918,-0.1104,1.27
496.6,-1.1742,-0.0757,0.1174,1.18
496.7,-0.9461,-0.2456,0.2683,1.01
496.8,-0.9,-0.1414,-0.0942,0.92
496.9,-0.7191,-0.0403,-0.1775,0.74
497,-1.0489,0.0564,-0.2073,1.07
497.1,-1.1808,-0.1152,-0.1853,1.2
497.2,-1.4059,-0.1235,-0.2178,1.43
497.3,-0.763,-0.5777,0.1572,0.97
497.4,-0.8741,-0.1338,0.0059,0.88
497.5,-0.8614,0.0689,-0.1416,0.88
497.6,-0.9835,-0.1795,-0.281,1.04
497.7,-1.2306,-0.1438,-0.1316,1.25
497.8,-1.1774,-0.0999,-0.0105,1.18
497.9,-1.2255,-0.2835,0.3409,1.3
498,-0.6683,-0.1563,0.0606,0.69
498.1,-0.7296,-0.0339,-0.1829,0.75
498.2,-1.107,0.1128,-0.2515,1.14
498.3,-1.2572,-0.0903,-0.2151,1.28
498.4,-1.2316,-0.0945,-0.1148,1.24
498.5,-0.8739,-0.5599,0.2459,1.07
498.6,-0.8106,-0.1045,0.1135,0.83
498.7,-0.92,0.1206,-0.2547,0.96
498.8,-0.9459,-0.0774,-0.2637,0.99
498.9,-1.2802,-0.1868,-0.2434,1.32
499,-1.1197,-0.0659,0.1929,1.14
499.1,-1.0489,-0.2508,0.3677,1.14
499.2,-0.7198,-0.1614,-0.0256,0.74
499.3,-0.8072,0.011,-0.1861,0.83
499.4,-1.0702,0.0347,-0.2381,1.1
499.5,-1.3273,-0.0188,-0.1541,1.34
499.6,-1.1735,-0.1096,-0.0942,1.18
499.7,-0.7982,-0.513,0.1944,0.97
499.8,-0.8582,-0.1267,0.1133,0.87
499.9,-0.9469,0.0603,-0.3579,1.01
500,-0.9496,-0.1238,-0.1963,0.98
500.1,-1.2855,-0.1865,-0.2283,1.32
500.2,-1.0885,-0.1743,0.3138,1.15
500.3,-1.0607,-0.3282,0.3826,1.17
500.4,-0.7655,-0.1724,-0.0842,0.79
500.5,-0.826,0.0171,-0.1196,0.83
500.6,-1.0477,-0.0005,-0.2073,1.07
500.7,-1.2826,0.002,-0.2061,1.3
500.8,-1.2577,-0.0698,-0.1011,1.26
500.9,-0.9398,-0.6016,0.2888,1.15
501,-0.7664,-0.1546,0.0435,0.78
501.1,-0.8973,0.1099,-0.2139,0.93
501.2,-0.943,-0.1126,-0.2522,0.98
501.3,-1.2387,-0.2439,-0.1223,1.27
501.4,-1.1036,-0.1277,0.2068,1.13
501.5,-1.0504,-0.2747,0.3567,1.14
501.6,-0.8026,-0.1475,-0.0085,0.82
501.7,-0.7891,0.0425,-0.219,0.82
501.8,-1.027,0.0208,-0.1433,1.04
501.9,-1.2338,-0.0332,-0.1697,1.25
502,-1.3414,-0.0549,-0.1841,1.36
502.1,-0.7677,-0.5479,0.2085,0.97
502.2,-0.8673,-0.1697,0.0772,0.89
502.3,-0.8917,0.1524,-0.2095,0.93
502.4,-0.9557,-0.106,-0.198,0.98
502.5,-1.1429,-0.1306,-0.0593,1.15
502.6,-1.2838,-0.0886,-0.1555,1.3
502.7,-1.0116,-0.2349,0.3255,1.09
502.8,-0.8304,-0.146,-0.0366,0.84
502.9,-0.7379,-0.0803,-0.1873,0.77
503,-1.0665,0.0669,-0.1865,1.08
503.1,-1.1852,-0.1216,-0.2002,1.21
503.2,-1.3856,-0.041,-0.1988,1.4
503.3,-0.8336,-0.4905,0.1958,0.99
503.4,-0.8853,-0.1653,0.0388,0.9
503.5,-0.8902,0.117,-0.2991,0.95
503.6,-0.9264,-0.1133,-0.2359,0.96
503.7,-1.2084,-0.1865,-0.0488,1.22
503.8,-1.2492,-0.0877,0.0339,1.25
503.9,-1.0477,-0.2249,0.3428,1.13
504,-0.773,-0.1375,-0.1062,0.79
504.1,-0.786,0.0259,-0.1426,0.8
504.2,-1.0409,0.019,-0.2329,1.07
504.3,-1.2616,-0.0281,-0.273,1.29
504.4,-1.3151,0.0232,-0.1936,1.33
504.5,-0.8785,-0.5755,0.2805,1.09
504.6,-0.7901,-0.0938,0.0457,0.8
504.7,-0.8941,0.1687,-0.274,0.95
504.8,-0.9464,-0.1133,-0.2293,0.98
504.9,-1.2387,-0.1587,-0.1531,1.26
505,-1.1156,-0.0791,0.2615,1.15
505.1,-1.0963,-0.2732,0.4988,1.24
505.2,-0.8336,-0.1128,-0.116,0.85
505.3,-0.8316,0.0535,-0.2014,0.86
505.4,-1.0165,0.0222,-0.1643,1.03
505.5,-1.2521,-0.0337,-0.1968,1.27
505.6,-1.2943,-0.0044,-0.0921,1.3
505.7,-0.8309,-0.534,0.1402,1
505.8,-0.8399,-0.2212,0.0798,0.87
505.9,-0.9,0.2085,-0.263,0.96
506,-0.9701,-0.1206,-0.2307,1
506.1,-1.2423,-0.22,-0.0244,1.26
506.2,-1.0663,-0.1524,0.1553,1.09
506.3,-1.0138,-0.2332,0.3787,1.11
506.4,-0.9537,-0.0784,-0.1013,0.96
506.5,-0.7044,-0.0481,-0.1111,0.71
506.6,-1.0133,-0.001,-0.1658,1.03
506.7,-1.2174,-0.0791,-0.1714,1.23
506.8,-1.3837,-0.0642,-0.2146,1.4
506.9,-0.785,-0.5789,0.2715,1.01
507,-0.8951,-0.2029,0.0317,0.92
507.1,-0.8722,0.0408,-0.2652,0.91
507.2,-0.9305,-0.1355,-0.1629,0.95
507.3,-1.2106,-0.2102,0.0085,1.23
507.4,-1.2186,-0.1399,0.0732,1.23
507.5,-0.9886,-0.2112,0.3387,1.07
507.6,-0.8414,-0.1055,-0.0549,0.85
507.7,-0.7982,-0.0378,-0.1306,0.81
507.8,-1.0138,0.01,-0.2356,1.04
507.9,-1.1964,-0.031,-0.1812,1.21
508,-1.4225,-0.0452,-0.1951,1.44
508.1,-0.8055,-0.4922,0.1546,0.96
508.2,-0.8712,-0.1768,0.0972,0.89
508.3,-0.8961,0.051,-0.1563,0.91
508.4,-0.9486,-0.0867,-0.3247,1.01
508.5,-1.1932,-0.1807,-0.1069,1.21
508.6,-1.2213,-0.1245,-0.0601,1.23
508.7,-0.9684,-0.2874,0.282,1.05
508.8,-0.8248,-0.1616,-0.0093,0.84
508.9,-0.7457,-0.0144,-0.2574,0.79
509,-1.048,0.0332,-0.2051,1.07
509.1,-1.1727,-0.0593,-0.1912,1.19
509.2,-1.4049,-0.0293,-0.2427,1.43
509.3,-0.744,-0.4869,0.1387,0.9
509.4,-0.9149,-0.2239,0.1035,0.95
509.5,-0.8404,-0.0017,-0.326,0.9
509.6,-0.9342,-0.1345,-0.1372,0.95
509.7,-1.1713,-0.1206,-0.1472,1.19
509.8,-1.36,-0.1043,-0.2854,1.39
509.9,-0.9337,-0.2139,0.23,0.99
510,-0.9535,-0.1148,-0.0186,0.96
510.1,-0.7,-0.0479,-0.2044,0.73
510.2,-1.0096,0.0173,-0.2149,1.03
510.3,-1.1173,-0.0732,-0.1799,1.13
510.4,-1.3956,-0.0181,-0.4456,1.47
510.5,-0.7213,-0.3282,0.0896,0.8
510.6,-0.9903,-0.2044,-0.0217,1.01
510.7,-0.847,0.0945,-0.1421,0.86
510.8,-0.9146,-0.0234,-0.2935,0.96
510.9,-1.1659,-0.0498,-0.1453,1.18
511,-1.3004,0.0508,-0.6419,1.45
511.1,-0.8678,-0.2532,0.1951,0.92
511.2,-1.09,-0.1553,0.0298,1.1
511.3,-0.7056,-0.0544,-0.2095,0.74
511.4,-0.9386,0.0449,-0.2388,0.97
511.5,-1.1688,-0.0813,-0.2447,1.2
511.6,-1.463,-0.0303,-0.2871,1.49
511.7,-0.9395,-0.5482,0.2681,1.12
511.8,-0.7716,-0.1284,0.0979,0.79
511.9,-0.8712,0.1279,-0.2449,0.91
512,-0.9383,-0.0889,-0.2954,0.99
512.1,-1.2372,-0.1795,-0.2974,1.29
512.2,-1.2594,-0.0278,-0.033,1.26
512.3,-1.0196,-0.1492,0.3594,1.09
512.4,-0.7386,-0.1238,0.021,0.75
512.5,-0.8231,-0.0486,-0.1497,0.84
512.6,-1.0851,0.0059,-0.2307,1.11
512.7,-1.3646,-0.0054,-0.1248,1.37
512.8,-1.1234,-0.1365,-0.1336,1.14
512.9,-0.9732,-0.483,0.0964,1.09
513,-0.6888,0.1174,-0.0603,0.7
513.1,-0.8829,-0.0151,-0.3382,0.95
513.2,-0.9935,-0.0579,-0.3455,1.05
513.3,-1.3432,-0.1013,-0.4744,1.43
513.4,-1.0406,-0.1077,-0.1128,1.05
513.5,-1.1271,-0.1939,0.1309,1.15
513.6,-0.6263,-0.0803,-0.1658,0.65
513.7,-0.8363,0.0239,-0.3199,0.9
513.8,-1.0817,-0.033,-0.2869,1.12
513.9,-1.3922,-0.0764,-0.2027,1.41
514,-1.0524,-0.187,-0.1245,1.08
514.1,-0.9393,-0.4358,0.103,1.04
514.2,-0.8021,-0.0178,-0.0828,0.81
514.3,-0.9447,0.0496,-0.3697,1.02
514.4,-0.9596,-0.1025,-0.3526,1.03
514.5,-1.317,-0.0977,-0.44,1.39
514.6,-1.0292,-0.1096,-0.0642,1.04
514.7,-1.128,-0.1968,0.2608,1.17
514.8,-0.7091,-0.0862,-0.1021,0.72
514.9,-0.8424,-0.0022,-0.2989,0.89
515,-1.0419,-0.0855,-0.2574,1.08
515.1,-1.4442,-0.0515,-0.1231,1.45
515.2,-0.962,-0.1355,-0.052,0.97
515.3,-0.9317,-0.4524,0.0996,1.04
515.4,-0.8236,-0.0447,-0.0251,0.83
515.5,-0.912,0.0071,-0.366,0.98
515.6,-0.933,-0.0825,-0.2127,0.96
515.7,-1.4159,-0.0586,-0.535,1.51
515.8,-0.9974,-0.0742,-0.0022,1
515.9,-1.1815,-0.239,0.1548,1.22
516,-0.5882,-0.1331,-0.1372,0.62
516.1,-0.8243,-0.0166,-0.2232,0.85
516.2,-1.1068,-0.0554,-0.1914,1.12
516.3,-1.2919,0.0193,-0.2867,1.32
516.4,-0.9452,-0.2107,0.0449,0.97
516.5,-1.0502,-0.4178,0.0242,1.13
516.6,-0.7286,0.0071,-0.0288,0.73
516.7,-0.8988,-0.0193,-0.3697,0.97
516.8,-1.0157,-0.0947,-0.2254,1.04
516.9,-1.4323,-0.0139,-0.6768,1.58
517,-0.9293,-0.2661,0.2615,1
517.1,-0.9681,-0.1338,-0.0432,0.98
517.2,-0.6094,-0.0151,-0.1455,0.63
517.3,-1.013,-0.0122,-0.1875,1.03
517.4,-1.2238,0.0371,-0.2825,1.26
517.5,-1.422,-0.0222,-0.3059,1.45
517.6,-0.783,-0.4439,0.0374,0.9
517.7,-0.8597,-0.2935,0.0222,0.91
517.8,-0.8153,0.0859,-0.2071,0.85
517.9,-0.9466,-0.0711,-0.3338,1.01
518,-1.1644,-0.0847,-0.1782,1.18
518.1,-1.3781,-0.0632,-0.3538,1.42
518.2,-0.9098,-0.1909,0.1553,0.94
518.3,-0.9237,-0.1047,-0.0032,0.93
518.4,-0.6456,-0.0571,-0.2019,0.68
518.5,-0.9813,-0.011,-0.0149,0.98
518.6,-1.15,-0.0657,-0.2696,1.18
518.7,-1.3454,0.0112,-0.3711,1.4
518.8,-0.8895,-0.3269,0.1673,0.96
518.9,-0.9449,-0.2439,-0.053,0.98
519,-0.8592,0.1553,-0.1797,0.89
519.1,-0.856,-0.1025,-0.1167,0.87
519.2,-1.1561,-0.0518,-0.1702,1.17
519.3,-1.3893,0.0664,-0.4676,1.47
519.4,-0.8453,-0.2976,0.2444,0.93
519.5,-1.0143,-0.1463,-0.1123,1.03
519.6,-0.7384,0.0325,-0.2586,0.78
519.7,-0.9461,0.0007,-0.2481,0.98
519.8,-1.1937,-0.0562,-0.2517,1.22
519.9,-1.401,0.0769,-0.4212,1.46
520,-0.7847,-0.3592,0.061,0.87
520.1,-0.9391,-0.2322,0.0066,0.97
520.2,-0.857,0.0867,-0.1858,0.88
520.3,-0.88,-0.0654,-0.211,0.91
520.4,-1.0943,-0.075,-0.2215,1.12
520.5,-1.3209,0.0081,-0.2661,1.35
520.6,-0.9474,-0.3228,0.1685,1.01
520.7,-0.9244,-0.2278,-0.1695,0.97
520.8,-0.7552,-0.0352,-0.187,0.78
520.9,-0.9276,0.0212,-0.2119,0.95
521,-1.2028,-0.1406,-0.211,1.23
521.1,-1.5019,-0.0439,-0.2864,1.53
521.2,-0.9234,-0.3633,0.0908,1
521.3,-1.0091,-0.1445,0.0903,1.02
521.4,-0.8678,0.0266,-0.1211,0.88
521.5,-0.9334,-0.0508,-0.2012,0.96
521.6,-1.3353,-0.03,-0.2019,1.35
521.7,-1.3617,-0.0566,-0.3179,1.4
521.8,-0.8172,-0.2149,0.2029,0.87
521.9,-0.9942,-0.1052,0.073,1
522,-0.5477,-0.1448,-0.0933,0.57
522.1,-0.9913,0.0872,-0.1126,1
522.2,-1.173,-0.0093,-0.1121,1.18
522.3,-1.4406,0.0144,-0.1013,1.44
522.4,-0.8726,-0.3142,0.0847,0.93
522.5,-0.9688,-0.3233,0.0418,1.02
522.6,-0.8231,0.0574,-0.074,0.83
522.7,-0.8966,-0.0615,-0.2066,0.92
522.8,-1.025,0.0034,-0.1538,1.04
522.9,-1.4171,0.0513,-0.3272,1.46
523,-0.8809,-0.134,0.0767,0.89
523.1,-1.2592,-0.1214,0.0928,1.27
523.2,-0.6407,-0.0947,-0.052,0.65
523.3,-0.8946,0.0327,-0.1416,0.91
523.4,-1.088,-0.0029,-0.1912,1.1
523.5,-1.1893,0.074,-0.2268,1.21
523.6,-1.0399,-0.1487,0.011,1.05
523.7,-1.161,-0.2239,0.0347,1.18
523.8,-0.8455,0.0933,-0.0552,0.85
523.9,-0.8414,0.0752,-0.2661,0.89
524,-1.1088,0.0425,-0.1067,1.11
524.1,-1.4643,0.1485,-0.4683,1.54
524.2,-0.8829,-0.0347,0.061,0.89
524.3,-1.1244,-0.0916,0.0176,1.13
524.4,-0.7154,-0.0178,-0.1509,0.73
524.5,-0.9198,0.0891,-0.2332,0.95
524.6,-1.0602,0.0491,-0.1712,1.08
524.7,-1.1764,0.0339,-0.1997,1.19
524.8,-1.0721,-0.0186,-0.0442,1.07
524.9,-1.0602,-0.2288,-0.0803,1.09
525,-0.8131,0.0566,-0.0513,0.82
525.1,-0.8783,0.0212,-0.1162,0.89
525.2,-1.076,0.0081,-0.1624,1.09
525.3,-1.4782,-0.0635,-0.3138,1.51
525.4,-0.9857,-0.1885,0.2464,1.03
525.5,-0.9459,-0.0891,0.0142,0.95
525.6,-0.6588,-0.031,-0.1626,0.68
525.7,-0.9522,-0.0171,-0.1646,0.97
525.8,-1.2701,0.1133,-0.326,1.32
525.9,-1.5749,0.0869,-0.1677,1.59
526,-0.7984,-0.3621,0.0894,0.88
526.1,-0.891,-0.137,0.0264,0.9
526.2,-0.8558,0.0776,-0.1709,0.88
526.3,-0.8917,-0.0349,-0.178,0.91
526.4,-1.1771,-0.0676,-0.2725,1.21
526.5,-1.2755,-0.0054,-0.2678,1.3
526.6,-0.8687,-0.0867,0.1353,0.88
526.7,-1.0433,-0.0689,0.0769,1.05
526.8,-0.6927,-0.083,-0.1255,0.71
526.9,-0.9598,0.0552,-0.2124,0.98
527,-1.1056,0.0427,-0.1973,1.12
527.1,-1.4767,-0.042,-0.0772,1.48
527.2,-0.7276,-0.3169,0.042,0.79
527.3,-1.0897,-0.2749,-0.0291,1.12
527.4,-0.7974,0.0037,-0.0786,0.8
527.5,-0.9161,-0.0437,-0.2593,0.95
527.6,-1.0309,-0.0701,-0.2168,1.06
527.7,-1.4621,-0.0088,-0.5484,1.56
527.8,-0.9332,-0.1821,0.1138,0.96
527.9,-1.0389,-0.1025,0.0454,1.04
528,-0.6846,-0.0938,-0.1607,0.71
528.1,-0.974,0.084,-0.2237,1
528.2,-1.1324,-0.0244,-0.1892,1.15
528.3,-1.5119,-0.0662,-0.188,1.52
528.4,-0.8148,-0.3274,-0.0513,0.88
528.5,-0.9171,-0.2879,-0.0447,0.96
528.6,-0.8272,0.0818,-0.1836,0.85
528.7,-0.95,-0.0659,-0.2918,1
528.8,-1.1271,-0.0339,-0.1519,1.14
528.9,-1.3471,-0.0313,-0.5308,1.45
529,-0.8861,-0.2102,0.1909,0.93
529.1,-1.0443,-0.1455,-0.0483,1.06
529.2,-0.6968,-0.0222,-0.2132,0.73
529.3,-0.942,0.0894,-0.1814,0.96
529.4,-1.1354,-0.0713,-0.1912,1.15
529.5,-1.4237,-0.002,-0.2554,1.45
529.6,-0.8092,-0.3489,0.1304,0.89
529.7,-0.9254,-0.2444,0.0154,0.96
529.8,-0.868,0.1018,-0.1958,0.9
529.9,-0.9044,-0.113,-0.231,0.94
530,-1.1459,-0.0103,-0.1568,1.16
530.1,-1.3571,-0.012,-0.3775,1.41
530.2,-0.9264,-0.1929,0.2215,0.97
530.3,-0.9933,-0.0481,-0.0786,1
530.4,-0.6646,-0.0735,-0.1155,0.68
530.5,-1.025,0.0391,-0.2029,1.05
530.6,-1.1246,-0.0217,-0.2364,1.15
530.7,-1.4247,0.0176,-0.2395,1.44
530.8,-0.8604,-0.272,0.126,0.91
530.9,-0.954,-0.2442,0.0037,0.98
531,-0.8165,0.1235,-0.1712,0.84
531.1,-0.9525,-0.0413,-0.2202,0.98
531.2,-1.1066,-0.0674,-0.1428,1.12
531.3,-1.3869,-0.0154,-0.4417,1.46
531.4,-0.9752,-0.251,0.2273,1.03
531.5,-0.9295,-0.1343,-0.0625,0.94
531.6,-0.6824,-0.042,-0.1914,0.71
531.7,-0.9605,0.0732,-0.2085,0.99
531.8,-1.1871,-0.0994,-0.2884,1.23
531.9,-1.4696,-0.001,-0.2959,1.5
532,-0.9347,-0.5462,0.2202,1.1
532.1,-0.7801,-0.1577,0.0681,0.8
532.2,-0.8751,0.1065,-0.3362,0.94
532.3,-0.8958,-0.0745,-0.24,0.93
532.4,-1.287,-0.1953,-0.3062,1.34
532.5,-1.1161,-0.0984,0.0879,1.12
532.6,-1.0563,-0.284,0.2288,1.12
532.7,-0.8914,-0.0938,-0.1021,0.9
532.8,-0.7188,-0.0811,-0.1651,0.74
532.9,-0.9952,0.0635,-0.2166,1.02
533,-1.2631,-0.0881,-0.2898,1.3
533.1,-1.3302,-0.0466,-0.2796,1.36
533.2,-0.8084,-0.5242,0.1011,0.97
533.3,-0.8233,-0.1489,0.0256,0.84
533.4,-0.9271,0.061,-0.2178,0.95
533.5,-0.9374,-0.1458,-0.3316,1
533.6,-1.2113,-0.1272,-0.2092,1.24
533.7,-1.1652,-0.1511,-0.0251,1.18
533.8,-1.0826,-0.2893,0.2727,1.15
533.9,-0.7779,-0.1619,-0.0291,0.8
534,-0.7537,-0.0679,-0.1797,0.78
534.1,-1.0013,0.0481,-0.2141,1.03
534.2,-1.2086,-0.0828,-0.2845,1.24
534.3,-1.3515,-0.0635,-0.1843,1.37
534.4,-0.8333,-0.5772,0.169,1.03
534.5,-0.7923,-0.1931,0.0234,0.82
534.6,-0.9322,0.1008,-0.2627,0.97
534.7,-0.8914,0.002,-0.2578,0.93
534.8,-1.2067,-0.1272,-0.2879,1.25
534.9,-1.1351,-0.1216,0.0559,1.14
535,-1.2133,-0.2466,0.2283,1.26
535.1,-0.6446,-0.1843,-0.041,0.67
535.2,-0.8595,0.0298,-0.2495,0.9
535.3,-0.9896,0.043,-0.2654,1.03
535.4,-1.3117,0.033,-0.2346,1.33
535.5,-1.0912,-0.3123,-0.051,1.14
535.6,-1.0426,-0.2989,-0.0178,1.08
535.7,-0.7474,0.0488,-0.073,0.75
535.8,-0.899,0.051,-0.3379,0.96
535.9,-1.1153,-0.1944,-0.0061,1.13
536,-1.3876,-0.0647,-0.1074,1.39
536.1,-1.1505,-0.2349,0.2427,1.2
536.2,-0.7818,-0.2173,0.0496,0.81
536.3,-0.7584,-0.0115,-0.2466,0.8
536.4,-0.9645,0.0212,-0.2359,0.99
536.5,-1.2987,-0.0166,-0.2801,1.33
536.6,-1.2741,-0.03,-0.1257,1.28
536.7,-0.942,-0.5298,0.0781,1.08
536.8,-0.7432,-0.1121,0.0921,0.76
536.9,-0.9039,0.0918,-0.2981,0.96
537,-0.9312,-0.095,-0.3316,0.99
537.1,-1.2577,-0.1922,-0.5679,1.39
537.2,-1.099,-0.0964,-0.0505,1.1
537.3,-1.1398,-0.1885,0.2598,1.18
537.4,-0.7303,-0.1528,-0.0591,0.75
537.5,-0.8001,-0.0344,-0.1751,0.82
537.6,-1.0336,0.0447,-0.2342,1.06
537.7,-1.317,-0.1118,-0.2469,1.34
537.8,-1.0873,-0.1983,-0.0525,1.11
537.9,-0.849,-0.502,0.0994,0.99
538,-0.7669,0.0325,0.0281,0.77
538.1,-0.9403,-0.0022,-0.4007,1.02
538.2,-0.9352,-0.0999,-0.3076,0.99
538.3,-1.435,-0.1209,-0.5916,1.56
538.4,-0.9366,-0.1096,0.1297,0.95
538.5,-1.141,-0.1275,0.096,1.15
538.6,-0.6458,-0.1516,-0.1499,0.68
538.7,-0.9356,0.0151,-0.2298,0.96
538.8,-1.0799,-0.0139,-0.2517,1.11
538.9,-1.6078,-0.0796,-0.0588,1.61
539,-0.8397,-0.3606,0.0464,0.92
539.1,-0.859,-0.398,0.0391,0.95
539.2,-0.7889,-0.0132,-0.0537,0.79
539.3,-0.9796,-0.0711,-0.3496,1.04
539.4,-1.0492,-0.063,-0.3033,1.09
539.5,-1.3427,-0.0991,-0.6326,1.49
539.6,-0.8897,-0.2266,0.0347,0.92
539.7,-1.1315,-0.1758,0.1436,1.15
539.8,-0.661,-0.1428,-0.0896,0.68
539.9,-0.9002,0.0054,-0.274,0.94
540,-1.099,-0.0452,-0.2156,1.12
540.1,-1.414,-0.0813,-0.1804,1.43
540.2,-0.8797,-0.2798,0.0232,0.92
540.3,-0.953,-0.3611,0.0291,1.02
540.4,-0.8382,0.0501,-0.1116,0.85
540.5,-0.9088,-0.0466,-0.2798,0.95
540.6,-1.0196,-0.0623,-0.1756,1.04
540.7,-1.4364,-0.0659,-0.5189,1.53
540.8,-1.0592,-0.3116,0.2249,1.13
540.9,-0.867,-0.1924,0.0322,0.89
541,-0.7562,-0.0525,-0.2432,0.8
541.1,-0.9134,-0.002,-0.218,0.94
541.2,-1.2413,-0.1011,-0.2376,1.27
541.3,-1.3287,-0.0955,-0.2283,1.35
541.4,-0.9439,-0.6072,0.1729,1.14
541.5,-0.7655,-0.1587,0.0288,0.78
541.6,-0.9244,0.0762,-0.3177,0.98
541.7,-0.888,-0.0925,-0.3277,0.95
541.8,-1.3305,-0.2737,-0.4202,1.42
541.9,-1.1591,-0.135,-0.0645,1.17
542,-0.9835,-0.2517,0.2932,1.06
542.1,-0.8238,-0.1094,-0.0999,0.84
542.2,-0.8192,-0.0754,-0.1636,0.84
542.3,-0.9779,0.0156,-0.1892,1
542.4,-1.1803,-0.1004,-0.2454,1.21
542.5,-1.2892,-0.0928,-0.1438,1.3
542.6,-0.9525,-0.5633,0.0837,1.11
542.7,-0.7838,-0.1924,0.0093,0.81
542.8,-0.9195,0.0684,-0.3589,0.99
542.9,-0.8538,-0.1184,-0.263,0.9
543,-1.2946,-0.2762,-0.3704,1.37
543.1,-1.0504,-0.1011,-0.0642,1.06
543.2,-1.1217,-0.1885,0.1907,1.15
543.3,-0.6978,-0.1455,-0.0715,0.72
543.4,-0.9156,0.0088,-0.1533,0.93
543.5,-1.0057,0.0554,-0.2417,1.04
543.6,-1.329,0.0166,-0.1069,1.33
543.7,-0.9964,-0.3323,0.0112,1.05
543.8,-1.013,-0.4285,-0.0146,1.1
543.9,-0.7032,0.0051,-0.0523,0.71
544,-0.8678,-0.0442,-0.2378,0.9
544.1,-1.067,-0.0715,-0.2583,1.1
544.2,-1.4491,-0.0139,-0.6925,1.61
544.3,-0.8863,-0.2085,0.1861,0.93
544.4,-1.0487,-0.1843,0.0718,1.07
544.5,-0.6204,-0.1189,-0.2781,0.69
544.6,-0.9073,0.0029,-0.1499,0.92
544.7,-1.1744,-0.0325,-0.251,1.2
544.8,-1.36,-0.063,-0.3362,1.4
544.9,-0.9886,-0.3916,0.2166,1.09
545,-0.9818,-0.2134,0.04,1.01
545.1,-0.7891,0.04,-0.2664,0.83
545.2,-0.8292,-0.0994,-0.1763,0.85
545.3,-1.2584,-0.062,-0.1773,1.27
545.4,-1.2462,-0.1008,0.061,1.25
545.5,-1.1725,-0.3343,0.3655,1.27
545.6,-0.7625,-0.2222,-0.0591,0.8
545.7,-0.7655,-0.053,-0.1704,0.79
545.8,-0.9161,0.0083,-0.2332,0.95
545.9,-1.3729,-0.0559,-0.2371,1.39
546,-1.1012,-0.1775,-0.0015,1.12
546.1,-0.9452,-0.4905,0.0234,1.07
546.2,-0.764,-0.0852,0.0278,0.77
546.3,-0.911,0.0371,-0.4585,1.02
546.4,-0.8978,-0.0806,-0.2244,0.93
546.5,-1.4965,-0.1106,-0.6109,1.62
546.6,-0.8531,-0.0864,0.1804,0.88
546.7,-1.0983,-0.106,-0.0129,1.1
546.8,-0.7056,-0.0842,-0.1741,0.73
546.9,-0.9251,0.0022,-0.2398,0.96
547,-1.1742,0.0186,-0.2942,1.21
547.1,-1.5822,-0.0557,-0.2278,1.6
547.2,-0.9481,-0.6639,0.1839,1.17
547.3,-0.7547,-0.1253,0.0337,0.77
547.4,-0.8822,0.0459,-0.272,0.92
547.5,-0.888,-0.1084,-0.2122,0.92
547.6,-1.3663,-0.1416,-0.5225,1.47
547.7,-1.0287,-0.1221,0.0562,1.04
547.8,-1.1405,-0.2678,0.2915,1.21
547.9,-0.6998,-0.1602,-0.1262,0.73
548,-0.8624,-0.0203,-0.1778,0.88
548.1,-1.0472,-0.0352,-0.2132,1.07
548.2,-1.3776,0.0073,-0.2227,1.4
548.3,-0.8558,-0.2342,0.1201,0.9
548.4,-1.0477,-0.3155,-0.0244,1.09
548.5,-0.796,-0.0127,-0.0657,0.8
548.6,-0.8221,-0.042,-0.2356,0.86
548.7,-0.9681,-0.0781,-0.2034,0.99
548.8,-1.5304,0.0071,-0.9124,1.78
548.9,-0.8377,-0.2342,0.1585,0.88
549,-1.108,-0.1592,0.1736,1.13
549.1,-0.6768,-0.1367,-0.1472,0.71
549.2,-0.9178,0.0063,-0.2171,0.94
