time,gFx,gFy,gFz,TgF
467,-0.2437,0.8595,0.4268,0.99
467.1,-0.2547,0.8548,0.4056,0.98
467.2,-0.2478,0.877,0.418,1
467.3,-0.2295,0.8841,0.4373,1.01
467.4,-0.2239,0.8695,0.4549,1.01
467.5,-0.2517,0.8531,0.4571,1
467.6,-0.2344,0.8617,0.4644,1.01
467.7,-0.2366,0.8836,0.4698,1.03
467.8,-0.2561,0.8895,0.4573,1.03
467.9,-0.249,0.8951,0.4771,1.04
468,-0.2447,0.891,0.4734,1.04
468.1,-0.2317,0.8819,0.4522,1.02
468.2,-0.2371,0.8905,0.47,1.03
468.3,-0.2598,0.8687,0.4729,1.02
468.4,-0.2415,0.901,0.4822,1.05
468.5,-0.2307,0.921,0.4329,1.04
468.6,-0.2393,0.9005,0.4744,1.05
468.7,-0.2329,0.9093,0.5013,1.06
468.8,-0.2376,0.9,0.481,1.05
468.9,-0.2469,0.8914,0.4859,1.04
469,-0.2532,0.8831,0.4866,1.04
469.1,-0.2564,0.8592,0.4632,1.01
469.2,-0.2693,0.8382,0.5232,1.02
469.3,-0.262,0.795,0.5142,0.98
469.4,-0.2371,0.8053,0.5291,0.99
469.5,-0.253,0.8524,0.6116,1.08
469.6,-0.2049,0.8204,0.5691,1.02
469.7,-0.2285,0.7935,0.6304,1.04
469.8,-0.22,0.7955,0.6583,1.06
469.9,-0.2302,0.7467,0.6536,1.02
470,-0.2918,0.6751,0.6287,0.97
470.1,-0.2522,0.7059,0.6954,1.02
470.2,-0.3245,0.6063,0.6277,0.93
470.3,-0.2928,0.6126,0.4878,0.84
470.4,-0.0588,0.1074,0.0037,0.12
470.5,-0.0427,0.009,0.0125,0.05
470.6,-0.0544,-0.0032,0.0115,0.06
470.7,7.995,-7.9994,-2.3989,11.56
470.8,-0.2879,-0.7078,-0.0039,0.76
470.9,0.8731,-2.5691,1.505,3.1
471,-0.4837,-0.5679,-0.3216,0.81
471.1,-0.4715,-0.1372,-1.4865,1.57
471.2,-0.2127,-0.1248,-0.5294,0.58
471.3,-0.3145,-0.158,-1.3583,1.4
471.4,-0.2183,-0.1887,-0.9803,1.02
471.5,-0.2508,-0.1294,-0.9593,1
471.6,-0.2471,-0.1292,-0.9601,1
471.7,-0.2473,-0.1306,-0.9598,1
471.8,-0.2456,-0.1336,-0.9532,0.99
471.9,-0.252,-0.1318,-0.9593,1
472,-0.2434,-0.1306,-0.9408,0.98
472.1,-0.2525,-0.1362,-0.9508,0.99
472.2,-0.2471,-0.1233,-0.9591,1
472.3,-0.2444,-0.1316,-0.9452,0.99
472.4,-0.2469,-0.1426,-0.9591,1
472.5,-0.2967,-0.0107,-1.0013,1.04
472.6,-0.5323,0.0708,-0.8758,1.03
472.7,-0.4708,0.0681,-0.9796,1.09
472.8,-0.5296,0.084,-0.8734,1.02
472.9,-0.7498,0.1355,-0.699,1.03
473,-0.7923,0.3399,-0.6624,1.09
473.1,-0.9898,0.2969,-0.4522,1.13
473.2,-0.993,-0.0132,-0.1387,1
473.3,-0.9671,0.2771,0.0994,1.01
473.4,-0.8668,0.396,0.2588,0.99
473.5,-0.7574,0.4031,0.3455,0.92
473.6,-0.7796,0.5196,0.3977,1.02
473.7,-0.6536,0.6351,0.4341,1.01
473.8,-0.6107,0.6111,0.4678,0.98
473.9,-0.5626,0.6663,0.4695,0.99
474,-0.5286,0.7264,0.4664,1.01
474.1,-0.4832,0.7635,0.4688,1.02
474.2,-0.4549,0.7867,0.4622,1.02
474.3,-0.4151,0.7699,0.4463,0.98
474.4,-0.387,0.8189,0.4495,1.01
474.5,-0.3326,0.8206,0.4603,1
474.6,-0.2354,0.8426,0.5247,1.02
474.7,-0.2703,0.8607,0.5921,1.08
474.8,-0.1712,0.8084,0.5792,1.01
474.9,-0.1497,0.8094,0.5963,1.02
475,-0.1333,0.8192,0.6002,1.02
475.1,-0.1165,0.8092,0.5989,1.01
475.2,-0.1863,0.797,0.6392,1.04
475.3,-0.189,0.785,0.5728,0.99
475.4,-0.2229,0.7943,0.649,1.05
475.5,-0.2058,0.7686,0.6661,1.04
475.6,-0.1448,0.7572,0.6658,1.02
475.7,-0.1187,0.7777,0.6937,1.05
475.8,-0.0899,0.7283,0.7403,1.04
475.9,-0.0842,0.606,0.7782,0.99
476,-0.0571,0.5508,0.7974,0.97
476.1,-0.041,0.556,0.8375,1.01
476.2,-0.041,0.5757,0.846,1.02
476.3,-0.0317,0.606,0.8277,1.03
476.4,-0.0376,0.5862,0.8431,1.03
476.5,-0.0254,0.5853,0.8346,1.02
476.6,-0.0186,0.5684,0.8223,1
476.7,0.0115,0.5921,0.8314,1.02
476.8,-0.0249,0.5711,0.8441,1.02
476.9,-0.0129,0.5606,0.8553,1.02
477,-0.0083,0.546,0.8658,1.02
477.1,0.0095,0.5372,0.869,1.02
477.2,0.032,0.5074,0.8536,0.99
477.3,0.042,0.5171,0.8524,1
477.4,0.0063,0.5494,0.8705,1.03
477.5,-0.0066,0.5059,0.8519,0.99
477.6,0.0459,0.5223,0.8448,0.99
477.7,0.0767,0.5784,0.8705,1.05
477.8,0.0151,0.5235,0.8441,0.99
477.9,0.0283,0.5433,0.8597,1.02
478,0.0454,0.5645,0.8563,1.03
478.1,0.0454,0.5577,0.8231,1
478.2,0.0103,0.532,0.8788,1.03
478.3,-0.0269,0.5379,0.9156,1.06
478.4,0.0181,0.5482,0.8973,1.05
478.5,0.0642,0.5667,0.8629,1.03
478.6,0.0908,0.6041,0.8258,1.03
478.7,0.0066,0.5355,0.8162,0.98
478.8,-0.0481,0.6109,0.8695,1.06
478.9,-0.0288,0.5484,0.9298,1.08
479,-0.083,0.6436,0.8438,1.06
479.1,-0.0183,0.6026,0.7625,0.97
479.2,-0.0129,0.6238,0.7415,0.97
479.3,-0.0127,0.6155,0.7699,0.99
479.4,-0.009,0.6234,0.7608,0.98
479.5,-0.0032,0.6382,0.7887,1.01
479.6,0.0208,0.6321,0.7945,1.02
479.7,-0.0452,0.6036,0.7984,1
479.8,-0.0628,0.5972,0.8272,1.02
479.9,-0.0435,0.5953,0.8097,1.01
480,-0.033,0.6236,0.8326,1.04
480.1,0.0005,0.5757,0.8145,1
480.2,-0.0354,0.6732,0.8338,1.07
480.3,-0.0332,0.7237,0.8976,1.15
480.4,-0.0073,0.6544,0.8871,1.1
480.5,0.0291,0.4827,0.8504,0.98
480.6,0.137,0.4715,0.8048,0.94
480.7,0.1358,0.397,0.7813,0.89
480.8,0.1416,0.3506,0.7039,0.8
480.9,0.0208,-0.0618,0.2283,0.24
481,-0.0159,-0.0273,0.0122,0.03
481.1,-0.0188,-0.0264,0.0217,0.04
481.2,-0.9366,1.5526,-0.3665,1.85
481.3,1.0858,-1.8811,0.8634,2.34
481.4,-0.0369,-0.1797,0.0349,0.19
481.5,0.4869,-0.8226,0.104,0.96
481.6,-0.2061,4.1335,-0.1931,4.14
481.7,-1.161,-1.4582,0.6514,1.97
481.8,-0.5035,-0.1079,1.6803,1.76
481.9,-0.2283,-0.0129,0.9696,1
482,-0.2398,-0.0349,0.9896,1.02
482.1,-0.2437,-0.0349,0.983,1.01
482.2,-0.2425,-0.033,0.9833,1.01
482.3,-0.2434,-0.0317,0.9864,1.02
482.4,-0.2432,-0.033,0.9842,1.01
482.5,-0.2447,-0.0337,0.9881,1.02
482.6,-0.242,-0.0303,0.9859,1.02
482.7,-0.24,-0.033,0.9823,1.01
482.8,-0.2481,-0.03,0.9835,1.01
482.9,-0.239,-0.0935,0.9056,0.94
483,-0.2058,-0.0261,0.9779,1
483.1,-0.2754,-0.0061,1.0043,1.04
483.2,-0.1318,-0.0293,0.9728,0.98
483.3,-0.26,-0.0474,1.0492,1.08
483.4,-0.2298,-0.012,0.9962,1.02
483.5,-0.3355,0.0088,0.9781,1.03
483.6,-0.3536,0.1209,0.9964,1.06
483.7,-0.2176,-0.03,0.9723,1
483.8,-0.2124,0.0544,0.9535,0.98
483.9,-0.3052,0.1436,0.9579,1.02
484,-0.1736,0.1541,1.111,1.13
484.1,-0.1189,0.2798,1.035,1.08
484.2,-0.2466,0.3677,0.9549,1.05
484.3,-0.2442,0.4356,0.94,1.06
484.4,-0.2493,0.5103,0.88,1.05
484.5,-0.0501,0.6253,0.9259,1.12
484.6,0.0715,0.7562,0.5062,0.91
484.7,0.0994,0.7242,0.4217,0.84
484.8,0.177,0.7203,0.5142,0.9
484.9,0.263,0.7742,0.4888,0.95
485,0.3423,0.8028,0.407,0.96
485.1,0.6063,0.7662,0.2024,1
485.2,0.6319,0.7757,0.2337,1.03
485.3,0.7965,0.8829,0.3455,1.24
485.4,0.1184,0.9144,0.02,0.92
485.5,0.5538,0.7257,0.116,0.92
485.6,0.4395,0.8822,0.2078,1.01
485.7,0.1206,0.8358,0.2591,0.88
485.8,0.4368,0.8446,0.1309,0.96
485.9,0.5076,0.9369,0.2283,1.09
486,0.3931,1.0194,0.3218,1.14
486.1,0.4998,0.8563,-0.0447,0.99
486.2,0.4383,0.9457,-0.0923,1.05
486.3,0.3836,0.9564,-0.0278,1.03
486.4,0.0649,1.0414,0.1021,1.05
486.5,0.4329,0.8272,0.1802,0.95
486.6,0.1394,0.9518,0.27,1
486.7,-0.0378,0.9776,0.4202,1.06
486.8,0.1011,0.8538,0.1382,0.87
486.9,-0.0469,0.9464,0.3069,1
487,-0.054,0.8958,0.2888,0.94
487.1,-0.1497,0.9737,0.2925,1.03
487.2,-0.1587,0.9986,0.3892,1.08
487.3,-0.1294,0.9769,0.3289,1.04
487.4,-0.0762,0.9293,0.2437,0.96
487.5,-0.1238,0.995,0.2798,1.04
487.6,-0.1052,1.0047,0.2762,1.05
487.7,-0.2178,0.8831,0.197,0.93
487.8,-0.2654,0.9801,0.2649,1.05
487.9,-0.2381,0.9688,0.2359,1.03
488,-0.2469,0.9549,0.2427,1.02
488.1,-0.2713,0.9264,0.2537,1
488.2,-0.355,0.9818,0.2639,1.08
488.3,-0.3467,0.9225,0.2967,1.03
488.4,-0.377,0.878,0.2852,1
488.5,-0.3934,0.9212,0.2932,1.04
488.6,-0.3885,0.8602,0.2722,0.98
488.7,-0.3887,0.8968,0.2945,1.02
488.8,-0.3826,0.9,0.2986,1.02
488.9,-0.3777,0.8299,0.2969,0.96
489,-0.4988,0.9059,0.3609,1.1
489.1,-0.4817,0.8531,0.3338,1.04
489.2,-0.4668,0.8582,0.3589,1.04
489.3,-0.4522,0.8111,0.3736,1
489.4,-0.4627,0.8199,0.3943,1.02
489.5,-0.482,0.8341,0.4251,1.05
489.6,-0.4732,0.8158,0.4585,1.05
489.7,-0.4507,0.7943,0.4153,1
489.8,-0.4915,0.7784,0.4432,1.02
489.9,-0.4571,0.7904,0.4646,1.02
490,-0.4424,0.7967,0.4747,1.03
490.1,-0.4896,0.8126,0.5267,1.09
490.2,-0.4615,0.7899,0.4637,1.03
490.3,-0.4405,0.795,0.4349,1.01
490.4,-0.4036,0.7699,0.4822,0.99
490.5,-0.4617,0.7625,0.4808,1.01
490.6,-0.4871,0.786,0.4839,1.04
490.7,-0.4695,0.7794,0.4893,1.03
490.8,-0.4815,0.7887,0.4981,1.05
490.9,-0.4651,0.7725,0.5323,1.05
491,-0.3797,0.6876,0.4285,0.89
491.1,-0.3365,0.701,0.3614,0.86
491.2,-0.0122,0.0095,0.012,0.02
491.3,-0.012,0.0051,0.0254,0.03
491.4,-0.0139,0.0063,0.0464,0.05
491.5,-0.0203,-0.082,0.0225,0.09
491.6,-0.0381,-0.0874,0.0159,0.1
491.7,0.3619,0.3201,0.9801,1.09
491.8,0.1619,0.1575,1.0751,1.1
491.9,0.1773,0.1482,0.9769,1
492,0.1724,0.1411,0.9813,1.01
492.1,0.1707,0.1426,0.9852,1.01
492.2,0.1741,0.145,0.9874,1.01
492.3,0.1721,0.147,0.9847,1.01
492.4,0.1677,0.135,0.983,1.01
492.5,0.1756,0.1563,0.9691,1
492.6,0.1736,0.1423,0.9764,1
492.7,0.1729,0.148,0.9884,1.01
492.8,0.187,0.1458,0.9757,1
492.9,0.1702,0.1467,0.9884,1.01
493,0.176,0.147,0.9908,1.02
493.1,0.1763,0.1521,0.9793,1.01
493.2,0.1738,0.1455,0.9845,1.01
493.3,0.1758,0.1514,0.9796,1.01
493.4,0.1741,0.1492,0.9857,1.01
493.5,0.1714,0.1492,0.9842,1.01
493.6,0.1756,0.1485,0.9772,1
493.7,0.1751,0.1353,1.0104,1.03
493.8,0.1695,0.1524,0.985,1.01
493.9,0.1851,0.1445,1.0138,1.04
494,0.1716,0.1506,0.9625,0.99
494.1,0.1753,0.1533,0.9671,0.99
494.2,0.1526,0.1531,0.9877,1.01
494.3,0.1729,0.147,0.9859,1.01
494.4,0.1372,0.0999,0.9442,0.96
494.5,0.229,0.1192,0.9637,1
494.6,0.2654,0.1963,1.0047,1.06
494.7,0.2718,0.1848,0.9642,1.02
494.8,0.3069,0.2725,0.993,1.07
494.9,0.2674,0.3855,0.9457,1.06
495,0.1218,0.4075,1.0958,1.18
495.1,0.0628,0.3809,0.9256,1
495.2,-0.0269,0.3772,0.8341,0.92
495.3,-0.1448,0.4605,0.7887,0.92
495.4,-0.1719,0.5435,0.7869,0.97
495.5,-0.1521,0.5762,0.7989,1
495.6,-0.1961,0.5203,0.7987,0.97
495.7,-0.2034,0.5555,0.804,1
495.8,-0.2114,0.4915,0.7918,0.96
495.9,-0.2434,0.4781,0.849,1
496,-0.2871,0.4927,0.912,1.08
496.1,-0.2256,0.4783,0.9813,1.11
496.2,-0.2713,0.4529,0.8516,1
496.3,-0.1929,0.438,0.7987,0.93
496.4,-0.3431,0.3863,0.7884,0.94
496.5,-0.4156,0.4371,0.8824,1.07
496.6,-0.389,0.4261,0.8851,1.06
496.7,-0.3699,0.4251,0.8663,1.03
496.8,-0.4124,0.3667,0.8294,1
496.9,-0.429,0.4039,0.869,1.05
497,-0.4541,0.4151,0.786,1
497.1,-0.4522,0.431,0.7928,1.01
497.2,-0.4927,0.3997,0.7789,1
497.3,-0.427,0.4493,0.8624,1.06
497.4,-0.4275,0.4256,0.839,1.03
497.5,-0.4153,0.4439,0.8431,1.04
497.6,-0.4385,0.3985,0.815,1.01
497.7,-0.4507,0.4053,0.827,1.03
497.8,-0.4239,0.4148,0.8739,1.06
497.9,-0.4429,0.449,0.8255,1.04
498,-0.5093,0.4085,0.7608,1
498.1,-0.4886,0.4351,0.8282,1.06
498.2,-0.4629,0.4783,0.785,1.03
498.3,-0.4576,0.5057,0.7757,1.03
498.4,-0.4954,0.469,0.7379,1
498.5,-0.4915,0.4751,0.7445,1.01
498.6,-0.4449,0.5372,0.7625,1.03
498.7,-0.4832,0.5027,0.7264,1.01
498.8,-0.4793,0.4937,0.7437,1.01
498.9,-0.4874,0.5132,0.7257,1.01
499,-0.4678,0.5218,0.7435,1.02
499.1,-0.4566,0.5225,0.7161,1
499.2,-0.4615,0.5071,0.7594,1.02
499.3,-0.4344,0.5315,0.7493,1.02
499.4,-0.4332,0.5105,0.807,1.05
499.5,-0.5018,0.4981,0.8475,1.1
499.6,-0.47,0.5088,0.963,1.19
499.7,-0.428,0.5369,0.8995,1.13
499.8,-0.4014,0.5689,0.7767,1.04
499.9,-0.3819,0.5606,0.6915,0.97
500,-0.3514,0.6075,0.6768,0.97
500.1,-0.3443,0.6258,0.689,0.99
500.2,-0.3059,0.6487,0.7449,1.03
500.3,-0.3264,0.6082,0.6973,0.98
500.4,-0.3076,0.6224,0.6719,0.97
500.5,-0.2984,0.6973,0.6727,1.01
500.6,-0.3023,0.7156,0.6724,1.03
500.7,-0.3162,0.6341,0.5679,0.91
500.8,-0.3494,0.273,0.3733,0.58
500.9,-0.1211,0.125,0.0273,0.18
501,-0.0557,0.002,0.0125,0.06
501.1,-0.053,-0.0017,0.0034,0.05
501.2,-3.2318,-1.1024,-7.9945,8.69
501.3,-0.0708,-0.0554,0.0032,0.09
501.4,-1.0707,-0.5945,0.1675,1.24
501.5,0.054,-0.2808,2.3088,2.33
501.6,0.2498,-0.0845,1.3744,1.4
501.7,0.2769,0.0471,0.7086,0.76
501.8,0.2149,0.0654,0.9339,0.96
501.9,0.199,0.0181,0.9923,1.01
502,0.1758,0.0286,0.9977,1.01
502.1,0.1868,0.0342,0.9913,1.01
502.2,0.1856,0.0281,0.9896,1.01
502.3,0.1944,0.0237,0.9886,1.01
502.4,0.1951,0.0222,0.9918,1.01
502.5,0.1939,0.0198,0.9774,1
502.6,0.2019,0.0205,0.973,0.99
502.7,0.2288,-0.0015,0.9845,1.01
502.8,0.2251,-0.0076,0.974,1
502.9,0.2449,-0.0254,1.0086,1.04
503,0.2312,-0.0129,1.0013,1.03
503.1,0.231,0.0242,0.9852,1.01
503.2,0.2705,-0.0051,0.9867,1.02
503.3,0.2434,-0.0127,0.9813,1.01
503.4,0.1887,-0.0349,0.9415,0.96
503.5,0.22,-0.0081,1.0458,1.07
503.6,0.2351,0.0181,0.9813,1.01
503.7,0.2144,0.0168,0.9764,1
503.8,0.2888,0.0076,1.0116,1.05
503.9,0.1655,-0.084,0.9618,0.98
504,0.1819,-0.1328,0.9835,1.01
504.1,0.2244,0.0105,1.0145,1.04
504.2,0.1758,-0.0474,0.9012,0.92
504.3,0.2788,-0.0071,0.9713,1.01
504.4,0.2832,-0.001,0.9625,1
504.5,0.2173,0.0056,0.9796,1
504.6,0.3081,0.0166,0.9584,1.01
504.7,0.2718,0.0208,0.9791,1.02
504.8,0.2825,0.0352,0.9779,1.02
504.9,0.3081,0.0649,0.9222,0.97
505,0.3184,0.0161,0.9698,1.02
505.1,0.3348,0.0286,0.9715,1.03
505.2,0.3343,0.1023,1.0121,1.07
505.3,0.4385,0.0332,0.9535,1.05
505.4,0.3648,0.1792,1.0318,1.11
505.5,0.3001,0.2517,1.0077,1.08
505.6,0.3084,0.3391,0.9732,1.08
505.7,0.3536,0.6629,0.8197,1.11
505.8,0.3509,0.7261,0.8045,1.14
505.9,0.3389,0.6893,0.723,1.05
506,0.2012,0.6861,0.5137,0.88
506.1,0.1853,0.689,0.619,0.94
506.2,0.1367,0.6783,0.5875,0.91
506.3,0.1362,0.7269,0.6519,0.99
506.4,0.0637,0.7208,0.6339,0.96
506.5,0.0808,0.7967,0.657,1.04
506.6,0.0855,0.8485,0.6248,1.06
506.7,0.0198,0.7865,0.6566,1.02
506.8,0.0183,0.816,0.6068,1.02
506.9,0.02,0.7244,0.5938,0.94
507,0.0042,0.711,0.6187,0.94
507.1,-0.0146,0.6077,0.6419,0.88
507.2,-0.0193,0.5648,0.7227,0.92
507.3,-0.0335,0.5909,0.7911,0.99
507.4,0.0115,0.5858,0.8788,1.06
507.5,-0.064,0.5503,0.7489,0.93
507.6,-0.0244,0.5994,0.6575,0.89
507.7,-0.0452,0.6658,0.6829,0.95
507.8,-0.0244,0.7164,0.7454,1.03
507.9,0.0151,0.681,0.7413,1.01
508,-0.0054,0.6998,0.6785,0.97
508.1,0.0071,0.734,0.711,1.02
508.2,-0.0327,0.7242,0.6497,0.97
508.3,-0.0266,0.753,0.7012,1.03
508.4,-0.0103,0.762,0.6737,1.02
508.5,-0.0051,0.7669,0.6243,0.99
508.6,-0.0024,0.7664,0.6754,1.02
508.7,0.0154,0.7703,0.6795,1.03
508.8,0.022,0.8187,0.6939,1.07
508.9,0.0491,0.7952,0.6949,1.06
509,0.0366,0.7899,0.6392,1.02
509.1,0.03,0.7938,0.6214,1.01
509.2,0.0085,0.805,0.6363,1.03
509.3,-0.0037,0.7943,0.6612,1.03
509.4,0.0093,0.797,0.6478,1.03
509.5,0.0137,0.8397,0.6658,1.07
509.6,0.0024,0.7938,0.6558,1.03
509.7,-0.0117,0.7855,0.6378,1.01
509.8,-0.0151,0.7796,0.6158,0.99
509.9,0.0068,0.8243,0.6475,1.05
510,-0.0056,0.8175,0.5806,1
510.1,0.0173,0.8463,0.6124,1.04
510.2,0,0.8387,0.5887,1.02
510.3,-0.0144,0.8277,0.5696,1
510.4,-0.0615,0.7916,0.5047,0.94
510.5,-0.1477,0.4961,0.1453,0.54
510.6,-0.0322,0.0234,0.0112,0.04
510.7,-0.0198,0.0037,0.0142,0.02
510.8,-0.0193,0.0027,0.0259,0.03
510.9,-0.6636,-0.1511,1.5719,1.71
511,-0.0491,-0.0398,0.0042,0.06
511.1,0.0173,-0.2102,1.5273,1.54
511.2,-0.6307,0.5054,0.4932,0.95
511.3,-0.4126,0.3089,1.746,1.82
511.4,-0.2268,0.2686,0.9308,0.99
511.5,-0.2241,0.2688,0.9615,1.02
511.6,-0.2244,0.2683,0.9549,1.02
511.7,-0.2212,0.2705,0.9552,1.02
511.8,-0.2124,0.2744,0.9598,1.02
511.9,-0.2229,0.2676,0.9535,1.02
512,-0.2224,0.2686,0.9571,1.02
512.1,-0.2185,0.273,0.9591,1.02
512.2,-0.221,0.2661,0.9544,1.02
512.3,-0.2259,0.2681,0.9571,1.02
512.4,-0.2176,0.2713,0.9544,1.02
512.5,-0.221,0.2688,0.9549,1.02
512.6,-0.2488,0.283,0.9266,1
512.7,-0.2205,0.2666,0.952,1.01
512.8,-0.2239,0.2671,0.9542,1.02
512.9,-0.2244,0.2754,0.9508,1.01
513,-0.2974,0.2747,0.8453,0.94
513.1,-0.2288,0.2659,0.9835,1.04
513.2,-0.2168,0.2681,0.954,1.01
513.3,-0.2219,0.2644,0.954,1.01
513.4,-0.1961,0.2698,0.9437,1
513.5,-0.1841,0.2495,1.0157,1.06
513.6,-0.1795,0.2635,0.9522,1
513.7,-0.1714,0.2259,1.0482,1.09
513.8,-0.2317,0.241,0.9964,1.05
513.9,-0.1621,0.3494,0.9471,1.02
514,-0.0437,0.4288,0.9625,1.05
514.1,0.0581,0.4092,0.8109,0.91
514.2,0.0847,0.5713,0.8285,1.01
514.3,-0.0007,0.5694,0.8875,1.05
514.4,0.0537,0.6065,0.8412,1.04
514.5,0.1192,0.6514,0.8297,1.06
514.6,0.1282,0.6556,0.783,1.03
514.7,0.2227,0.7406,0.691,1.04
514.8,0.1973,0.8399,0.6036,1.05
514.9,0.2522,0.7772,0.6024,1.02
515,0.283,0.8709,0.5145,1.05
515.1,0.2879,0.9049,0.3794,1.02
515.2,0.2632,0.9344,0.3391,1.03
515.3,0.2849,0.9786,0.273,1.06
515.4,0.2937,0.9889,0.2556,1.06
515.5,0.2803,1.0162,0.2312,1.08
515.6,0.291,0.9852,0.2212,1.05
515.7,0.2906,0.9405,0.2024,1
515.8,0.3516,0.9051,0.2398,1
515.9,0.2967,0.869,0.2232,0.94
516,0.3841,0.8739,0.3033,1
516.1,0.3789,0.9471,0.3098,1.07
516.2,0.3379,0.9586,0.3145,1.06
516.3,0.4219,0.8834,0.3474,1.04
516.4,0.4202,0.7967,0.3286,0.96
516.5,0.4112,0.8412,0.2649,0.97
516.6,0.4407,0.8209,0.2879,0.98
516.7,0.472,0.7862,0.3277,0.97
516.8,0.4769,0.8053,0.3128,0.99
516.9,0.4944,0.7957,0.3245,0.99
517,0.5008,0.7945,0.3008,0.99
517.1,0.5335,0.7948,0.302,1
517.2,0.5289,0.7918,0.2886,0.99
517.3,0.5152,0.7826,0.2888,0.98
517.4,0.5709,0.786,0.3081,1.02
517.5,0.5694,0.7423,0.3059,0.98
517.6,0.5972,0.7601,0.3181,1.02
517.7,0.5877,0.8055,0.3008,1.04
517.8,0.5867,0.7664,0.2803,1.01
517.9,0.5623,0.7811,0.2876,1
518,0.5645,0.7987,0.2783,1.02
518.1,0.5606,0.7769,0.292,1
518.2,0.5804,0.7923,0.3101,1.03
518.3,0.5731,0.7728,0.2862,1
518.4,0.5523,0.7479,0.2874,0.97
518.5,0.5833,0.7357,0.3526,1
518.6,0.5628,0.7659,0.3733,1.02
518.7,0.5721,0.764,0.3621,1.02
518.8,0.5726,0.7594,0.3521,1.01
518.9,0.5765,0.7669,0.3328,1.02
519,0.5735,0.7706,0.354,1.02
519.1,0.5533,0.7869,0.3474,1.02
519.2,0.5547,0.7574,0.3428,1
519.3,0.5484,0.7288,0.3628,0.98
519.4,0.5626,0.8014,0.3836,1.05
519.5,0.5477,0.775,0.3697,1.02
519.6,0.5438,0.7681,0.366,1.01
519.7,0.514,0.7794,0.367,1
519.8,0.5311,0.7762,0.3716,1.01
519.9,0.5516,0.7943,0.389,1.04
520,0.5218,0.7904,0.3638,1.01
520.1,0.5164,0.7874,0.3653,1.01
520.2,0.5159,0.7921,0.3643,1.01
520.3,0.5081,0.7791,0.365,1
520.4,0.5276,0.7935,0.3741,1.02
520.5,0.4436,0.6365,0.3055,0.83
520.6,0.2249,0.2105,-0.01,0.31
520.7,-0.0273,0.0037,0.0059,0.03
520.8,-0.022,0.0039,0.0071,0.02
520.9,0.417,1.3722,0.2456,1.46
521,-0.0291,-0.042,0.0088,0.05
521.1,-0.0249,-0.041,0.0137,0.05
521.2,-0.0486,0.0327,0.012,0.06
521.3,-1.8901,0.6275,3.2718,3.83
521.4,-0.1682,0.1892,0.7974,0.84
521.5,-0.3133,0.2928,1.035,1.12
521.6,-0.3172,0.3074,0.8575,0.96
521.7,-0.3157,0.304,1.037,1.13
521.8,-0.2715,0.3025,0.8687,0.96
521.9,-0.2915,0.2849,0.9374,1.02
522,-0.293,0.2847,0.9349,1.02
522.1,-0.293,0.2903,0.9308,1.02
522.2,-0.2959,0.2884,0.9344,1.02
522.3,-0.295,0.2842,0.9312,1.02
522.4,-0.2959,0.2859,0.9317,1.02
522.5,-0.2913,0.2871,0.9344,1.02
522.6,-0.2969,0.2857,0.9417,1.03
522.7,-0.2984,0.2764,0.9293,1.01
522.8,-0.2932,0.2715,0.9386,1.02
522.9,-0.274,0.2188,1.0101,1.07
523,-0.2222,0.2141,0.8397,0.89
523.1,-0.3877,0.3272,0.8631,1
523.2,-0.3885,0.1187,0.9889,1.07
523.3,-0.2437,-0.2403,1.014,1.07
523.4,-0.3511,-0.0735,1.0839,1.14
523.5,-0.3101,-0.1421,0.9916,1.05
523.6,-0.0972,-0.1528,0.8629,0.88
523.7,-0.606,-0.2273,1.4066,1.55
523.8,-0.1216,-0.3367,0.9549,1.02
523.9,-0.1402,-0.3968,0.9889,1.07
524,-0.0422,-0.4705,0.8783,1
524.1,-0.0515,-0.5298,0.8204,0.98
524.2,-0.0696,-0.64,0.826,1.05
524.3,-0.1089,-0.7193,0.846,1.12
524.4,-0.0317,-0.7457,0.8018,1.1
524.5,-0.2073,-0.6715,0.7872,1.06
524.6,-0.1753,-0.5897,0.7891,1
524.7,-0.2495,-0.5608,0.7965,1.01
524.8,-0.3262,-0.5084,0.7918,1
524.9,-0.3557,-0.4788,0.7225,0.94
525,-0.5298,-0.4961,0.7728,1.06
525.1,-0.5022,-0.459,0.7598,1.02
525.2,-0.5606,-0.42,0.7349,1.02
525.3,-0.564,-0.3946,0.6712,0.96
525.4,-0.5552,-0.3482,0.5992,0.89
525.5,-0.5401,-0.3814,0.668,0.94
525.6,-0.6175,-0.4617,0.6434,1
525.7,-0.6348,-0.5467,0.6934,1.09
525.8,-0.6024,-0.5154,0.7015,1.06
525.9,-0.6959,-0.4971,0.5379,1.01
526,-0.7103,-0.4605,0.585,1.03
526.1,-0.7967,-0.4534,0.5928,1.09
526.2,-0.7808,-0.4212,0.6019,1.07
526.3,-0.8026,-0.3694,0.5579,1.04
526.4,-0.8316,-0.304,0.6229,1.08
526.5,-0.8731,-0.2173,0.5582,1.06
526.6,-0.8014,-0.1377,0.5054,0.96
526.7,-0.8795,-0.157,0.5149,1.03
526.8,-0.8624,-0.1629,0.4795,1
526.9,-0.8504,-0.1143,0.4849,0.99
527,-0.9974,-0.0859,0.4942,1.12
527.1,-0.879,-0.0447,0.4607,0.99
527.2,-0.8282,0.0222,0.4134,0.93
527.3,-0.8729,0.0034,0.4236,0.97
